date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-08-16,109.9529,110.6244,109.779,110.2524,2268555,2268555,0.454072,0.414,110.2279,"Aug 16, 17",0.32066639195806534
2017-08-17,110.1365,110.4939,109.3056,109.3056,2905050,2905050,-0.946787,-0.859,109.7396,"Aug 17, 17",0.30932507929815145
2017-08-18,109.1607,110.7548,108.8709,110.0592,3875693,3875693,0.753564,0.689,109.9781,"Aug 18, 17",0.31835213170680293
2017-08-21,109.8949,110.2234,109.4312,109.75,3137367,3137367,-0.309154,-0.281,109.7974,"Aug 21, 17",0.3146483570189645
2017-08-22,110.3393,111.9334,110.1365,111.8948,3881054,3881054,2.1448,1.954,111.4987,"Aug 22, 17",0.3403399998083429
2017-08-23,111.1026,111.4697,110.861,110.861,2447632,2447632,-1.0337,-0.924,111.0801,"Aug 23, 17",0.3279565513209971
2017-08-24,111.1026,111.1509,110.5133,110.89,1861155,1861155,0.028983,0.026,110.8612,"Aug 24, 17",0.328303929930141
2017-08-25,111.5566,112.687,111.2475,111.4407,3282217,3282217,0.550683,0.497,111.7644,"Aug 25, 17",0.33490052993205766
2017-08-28,111.8368,112.1267,110.7734,111.1702,2011033,2011033,-0.27051,-0.243,111.173,"Aug 28, 17",0.3316603260088353
2017-08-29,110.5036,112.6484,110.4263,112.0783,4355661,4355661,0.908142,0.817,112.0369,"Aug 29, 17",0.3425380679041331
2017-08-30,112.1846,113.7014,111.9503,113.5662,3401022,3401022,1.4878,1.327,113.1621,"Aug 30, 17",0.3603609862677642
2017-08-31,113.9526,114.8028,113.3729,113.5082,3357695,3357695,-0.057967,-0.051,113.8426,"Aug 31, 17",0.35966622904947637
2017-09-01,113.5082,114.7931,113.4212,114.2714,2992226,2992226,0.763227,0.672,114.3711,"Sep 1, 17",0.36880827575632713
2017-09-05,114.1362,115.0926,113.827,114.2907,3830667,3830667,0.019322,0.017,114.3901,"Sep 5, 17",0.3690394622099988
2017-09-06,114.7255,115.1457,113.0155,113.0155,4292595,4292595,-1.2753,-1.116,113.6876,"Sep 6, 17",0.3537643862658477
2017-09-07,113.4019,113.9333,112.5527,113.7787,3270114,3270114,0.763226,0.675,113.609,"Sep 7, 17",0.3629064329726985
2017-09-08,113.257,114.8221,113.0348,113.827,2786971,2786971,0.048304,0.042,113.9903,"Sep 8, 17",0.3634849980355141
2017-09-11,114.7931,114.8897,113.4889,114.8414,3527473,3527473,1.0144,0.891,114.2622,"Sep 11, 17",0.37563606221191526
2017-09-12,115.1506,117.276,115.025,116.8413,5554631,5554631,1.9998,1.741,116.4084,"Sep 12, 17",0.39959200981284687
2017-09-13,116.4162,116.8992,115.3631,115.5757,2532234,2532234,-1.2656,-1.083,115.8647,"Sep 13, 17",0.38443192816689503
2017-09-14,115.7302,116.6963,115.1699,116.3969,2904856,2904856,0.821193,0.711,116.1802,"Sep 14, 17",0.39426873209203384
2017-09-15,116.9089,117.4499,116.2326,117.2567,4610125,4610125,0.859837,0.739,117.1511,"Sep 15, 17",0.4045679089245158
2017-09-18,119.4304,120.213,118.6865,119.6333,4349014,4349014,2.3766,2.027,119.4161,"Sep 18, 17",0.4330361848725002
2017-09-19,119.7589,120.696,119.5657,120.5125,3050029,3050029,0.879161,0.735,120.3717,"Sep 19, 17",0.44356774601592674
2017-09-20,120.7347,121.0307,119.9715,120.6188,3151576,3151576,0.106272,0.088,120.4951,"Sep 20, 17",0.44484106829703024
2017-09-21,120.2999,120.8023,119.6246,120.5608,2615367,2615367,-0.057968,-0.048,120.3861,"Sep 21, 17",0.44414631107874236
2017-09-22,120.3579,121.1694,120.1357,120.213,2616709,2616709,-0.347798,-0.288,120.451,"Sep 22, 17",0.43998016348356056
2017-09-25,120.155,120.5511,119.4594,120.1067,3268466,3268466,-0.106272,-0.088,120.019,"Sep 25, 17",0.4387068412024571
2017-09-26,120.4738,120.8313,120.1067,120.2903,2302141,2302141,0.183559,0.153,120.4878,"Sep 26, 17",0.44090610715552025
2017-09-27,120.9666,121.1694,120.126,120.2999,2140644,2140644,0.009663,0.008,120.5588,"Sep 27, 17",0.44102110145371953
2017-09-28,119.7106,121.0342,119.4304,120.9859,2067779,2067779,0.685937,0.57,120.4782,"Sep 28, 17",0.44923840234588375
2017-09-29,121.1018,121.295,120.2945,120.4835,2273463,2273463,-0.502377,-0.415,120.6889,"Sep 29, 17",0.44322036740678283
2017-10-02,120.184,120.5993,119.7493,120.4932,2502628,2502628,0.009661,0.008,120.1982,"Oct 2, 17",0.4433365595622551
2017-10-03,120.7443,121.2757,120.1357,121.2564,2166124,2166124,0.763227,0.633,120.7779,"Oct 3, 17",0.45247860626910585
2017-10-04,121.4303,122.7828,121.3433,122.4447,2792495,2792495,1.1883,0.98,122.3237,"Oct 4, 17",0.46671274424309794
2017-10-05,122.5027,122.6089,121.7394,122.1162,2496551,2496551,-0.328477,-0.268,122.0727,"Oct 5, 17",0.46277778310158796
2017-10-06,121.8457,122.6862,121.7083,122.6283,2697410,2697410,0.512039,0.419,122.2247,"Oct 6, 17",0.4689120101961611
2017-10-09,122.6186,122.6283,121.6718,122.58,1979639,1979639,-0.048307,-0.039,122.2778,"Oct 9, 17",0.46833344513334546
2017-10-10,123.1983,123.9422,122.9567,123.8456,4414772,4414772,1.2656,1.032,123.5972,"Oct 10, 17",0.4834935267792973
2017-10-11,123.8262,124.4832,123.3432,124.2417,2177836,2177836,0.396105,0.32,123.9428,"Oct 11, 17",0.48823823943729455
2017-10-12,124.0484,125.7488,124.0291,125.5846,3372320,3372320,1.3429,1.081,125.1322,"Oct 12, 17",0.5043242647552059
2017-10-13,126.5603,126.9564,124.8253,126.2802,3478191,3478191,0.695599,0.554,125.8598,"Oct 13, 17",0.5126565599455694
2017-10-16,126.8019,127.6424,126.5024,127.0144,2914192,2914192,0.734244,0.581,127.087,"Oct 16, 17",0.5214512280432761
2017-10-17,126.6956,127.0144,125.9035,126.1159,2380342,2380342,-0.898482,-0.707,126.213,"Oct 17, 17",0.5106884804461779
2017-10-18,126.0773,127.1883,126.0773,126.8405,2511437,2511437,0.724582,0.575,126.7449,"Oct 18, 17",0.5193681542456854
2017-10-19,126.5603,127.169,125.0145,127.0917,4837581,4837581,0.251188,0.198,126.3383,"Oct 19, 17",0.5223771717152359
2017-10-20,127.6456,128.1996,126.8098,127.6651,3086775,3086775,0.573366,0.451,127.466,"Oct 20, 17",0.5292456853181029
2017-10-23,128.2385,128.6212,127.4707,127.9761,5549532,5549532,0.310998,0.244,128.0149,"Oct 23, 17",0.5329710214368538
2017-10-24,136.1203,136.4887,132.7868,134.3515,18886700,18886700,6.3755,4.982,134.4491,"Oct 24, 17",0.6093392140139717
2017-10-25,133.3505,133.9531,130.9987,132.9909,6816946,6816946,-1.3606,-1.013,132.8164,"Oct 25, 17",0.5930411679587555
2017-10-26,133.0298,134.3515,133.0006,133.0881,5745354,5745354,0.097188,0.073,133.5651,"Oct 26, 17",0.5942054852280241
2017-10-27,133.0687,134.507,133.0492,133.9336,4064593,4064593,0.845529,0.635,133.8104,"Oct 27, 17",0.6043333684704801
2017-10-30,133.438,133.9336,132.641,132.6508,3044543,3044543,-1.2829,-0.958,133.103,"Oct 30, 17",0.5889672553735879
2017-10-31,132.6605,132.7771,131.2805,131.9802,3988311,3988311,-0.670592,-0.506,131.9203,"Oct 31, 17",0.5809344245014518
2017-11-01,131.8538,133.438,131.6206,132.4564,3629020,3629020,0.476218,0.361,132.6078,"Nov 1, 17",0.5866386208350504
2017-11-02,132.5827,133.1367,131.8733,132.6313,2722613,2722613,0.174937,0.132,132.5665,"Nov 2, 17",0.5887336732053704
2017-11-03,132.641,133.0978,132.5244,132.7868,2105357,2105357,0.155498,0.117,132.8838,"Nov 3, 17",0.5905963412647457
2017-11-06,132.952,134.5556,132.9423,133.8364,2780869,2780869,1.0496,0.79,133.8541,"Nov 6, 17",0.6031690512012112
2017-11-07,133.9239,134.993,132.816,134.9055,3222106,3222106,1.0691,0.799,134.0068,"Nov 7, 17",0.6159753433058943
2017-11-08,134.507,134.8472,133.3213,133.4282,1933255,1933255,-1.4772,-1.095,133.7914,"Nov 8, 17",0.5982793978131918
2017-11-09,132.6022,132.9034,130.8625,131.5331,2940557,2940557,-1.8951,-1.42,131.7489,"Nov 9, 17",0.5755788046342701
2017-11-10,131.2901,133.0395,131.2707,132.641,2017641,2017641,1.1079,0.842,132.4225,"Nov 10, 17",0.5888498653608425
2017-11-13,131.7178,132.7091,131.0763,132.6896,1894148,1894148,0.048595,0.037,132.3104,"Nov 13, 17",0.5894320239954771
2017-11-14,134.1183,134.2349,132.6313,133.6712,3041283,3041283,0.981589,0.74,133.4862,"Nov 14, 17",0.6011901909863636
2017-11-15,132.641,132.9132,130.0461,130.328,3746182,3746182,-3.3432,-2.501,130.7844,"Nov 15, 17",0.5611434266384292
2017-11-16,131.6594,133.5449,131.2999,132.5244,2813638,2813638,2.1964,1.685,132.622,"Nov 16, 17",0.5874531637806294
2017-11-17,131.9802,132.5244,131.2221,132.3009,2312700,2312700,-0.223531,-0.169,132.0739,"Nov 17, 17",0.5847759527756751
2017-11-20,132.6022,133.9336,132.4175,133.0589,2124623,2124623,0.758061,0.573,133.2751,"Nov 20, 17",0.5938557109043343
2017-11-21,133.8947,134.1183,133.3116,133.7295,2221427,2221427,0.67059,0.504,133.7619,"Nov 21, 17",0.6018885417764703
2017-11-22,134.3321,134.5265,133.3408,134.128,4887659,4887659,0.398467,0.298,134.0077,"Nov 22, 17",0.6066620030090173
2017-11-24,134.2155,134.5265,133.4768,133.5254,944517,944517,-0.60256,-0.449,133.9022,"Nov 24, 17",0.5994437150824604
2017-11-27,133.6032,134.3805,133.0395,133.3311,2585375,2585375,-0.194374,-0.146,133.7401,"Nov 27, 17",0.5971162784011959
2017-11-28,133.6421,135.0902,133.4088,135.0804,2592701,2592701,1.7494,1.312,134.2593,"Nov 28, 17",0.6180703956762144
2017-11-29,135.0902,135.2942,133.3418,134.1766,3098231,3098231,-0.903839,-0.669,134.1552,"Nov 29, 17",0.6072441616436519
2017-11-30,134.993,137.3546,133.2533,137.1797,7507820,7507820,3.0031,2.238,136.2564,"Nov 30, 17",0.6432170134064186
2017-12-01,137.617,138.3945,134.4827,137.5393,5481644,5481644,0.359591,0.262,137.094,"Dec 1, 17",0.6475245081598038
2017-12-04,140.1925,141.106,137.4615,137.5198,4922287,4922287,-0.019437,-0.014,138.9011,"Dec 4, 17",0.6472909259915863
2017-12-05,137.7628,138.1904,135.7996,136.1981,3884080,3884080,-1.3217,-0.961,136.7632,"Dec 5, 17",0.6314588464155321
2017-12-06,136.2078,137.17,135.5761,136.3925,2881368,2881368,0.194375,0.143,136.4269,"Dec 6, 17",0.6337874809540696
2017-12-07,135.8434,138.9776,135.2733,138.8707,2977117,2977117,2.4783,1.817,138.0212,"Dec 7, 17",0.6634727798913305
2017-12-08,139.8232,140.2605,138.9096,139.8134,2490056,2490056,0.942715,0.679,139.585,"Dec 8, 17",0.6747649804030551
2017-12-11,140.5618,140.6395,139.4441,139.726,1913470,1913470,-0.087467,-0.063,139.8032,"Dec 11, 17",0.6737180531465315
2017-12-12,139.4539,140.727,139.1817,139.3858,3397071,3397071,-0.340156,-0.243,139.7053,"Dec 12, 17",0.6696429427040909
2017-12-13,140.1244,144.8575,140.0175,144.391,6486536,6486536,5.0051,3.591,143.5782,"Dec 13, 17",0.729598094927793
2017-12-14,144.77,144.8089,141.7766,142.1654,4616889,4616889,-2.2256,-1.541,142.6593,"Dec 14, 17",0.7029385834619034
2017-12-15,143.3025,143.6815,141.3976,142.5638,7931739,7931739,0.398467,0.28,142.9182,"Dec 15, 17",0.7077108468371776
2017-12-18,143.1858,145.5961,142.6707,145.5572,3534846,3534846,2.9934,2.1,144.7695,"Dec 18, 17",0.7435675064444721
2017-12-19,145.6155,146.8401,144.3522,146.6651,3554140,3554140,1.1079,0.761,145.8432,"Dec 19, 17",0.7568385671710444
2017-12-20,147.4378,148.3076,146.461,148.2299,3076024,3076024,1.5647,1.067,147.7954,"Dec 20, 17",0.7755826377775434
2017-12-21,148.4097,150.7373,147.5398,150.2902,4017431,4017431,2.0604,1.39,149.5039,"Dec 21, 17",0.8002620911713128
2017-12-22,150.2125,151.4176,149.6196,151.369,2486378,2486378,1.0788,0.718,150.9998,"Dec 22, 17",0.8131845754314683
2017-12-26,151.6508,152.5643,151.2815,152.0396,1870565,1870565,0.670591,0.443,151.9643,"Dec 26, 17",0.8212174063036042
2017-12-27,152.5255,153.2544,151.9132,153.0892,2520486,2520486,1.0496,0.69,152.8325,"Dec 27, 17",0.8337901162400698
2017-12-28,153.4974,154.1874,152.8074,153.9639,4064049,4064049,0.874685,0.571,153.6141,"Dec 28, 17",0.8442677738062154
2017-12-29,153.6043,154.0415,153.0795,153.1475,2616142,2616142,-0.816373,-0.53,153.4906,"Dec 29, 17",0.8344884670301765
2018-01-02,153.8473,154.9066,151.6411,152.6227,5108362,5108362,-0.524812,-0.343,152.7244,"Jan 2, 18",0.8282021120619437
2018-01-03,152.6227,153.0601,151.0288,152.856,4146054,4146054,0.23325,0.153,152.3078,"Jan 3, 18",0.8309967130796431
2018-01-04,153.4488,155.0913,152.6033,154.9552,4865769,4865769,2.0992,1.373,154.1711,"Jan 4, 18",0.8561421329525744
2018-01-05,155.7521,157.4918,155.1496,157.4043,3945401,3945401,2.4491,1.581,156.5944,"Jan 5, 18",0.8854788554234188
2018-01-08,159.4938,161.7486,157.9777,161.3598,5929202,5929202,3.9555,2.513,160.425,"Jan 8, 18",0.9328600998533824
2018-01-09,161.6514,162.701,160.4463,161.7486,4522913,4522913,0.388749,0.241,161.7403,"Jan 9, 18",0.9375173689304573
2018-01-10,161.2335,162.8128,159.8729,161.2043,5478633,5478633,-0.544247,-0.336,161.5121,"Jan 10, 18",0.9309974317940067
2018-01-11,162.2054,164.7614,160.9808,164.4407,4198990,4198990,3.2363,2.008,163.8517,"Jan 11, 18",0.9697648845744732
2018-01-12,165.2085,165.8693,164.4651,165.5097,4127913,4127913,1.0691,0.65,165.3339,"Jan 12, 18",0.9825699788218836
2018-01-16,168.0366,168.367,162.8565,164.5476,8530572,8530572,-0.962152,-0.581,165.8572,"Jan 16, 18",0.9710453939992141
2018-01-17,164.5573,165.3251,163.7604,163.7604,5571411,5571411,-0.787216,-0.478,164.3656,"Jan 17, 18",0.9616158615468651
2018-01-18,164.567,165.9567,163.3629,164.0811,4668825,4668825,0.320716,0.196,164.4156,"Jan 18, 18",0.965457389821088
2018-01-19,165.6238,166.4244,164.6278,166.3853,5796683,5796683,2.3043,1.404,165.7603,"Jan 19, 18",0.9930584171034853
2018-01-22,166.2975,166.8735,164.5009,166.854,3540941,3540941,0.468664,0.282,166.0162,"Jan 22, 18",0.9986727741416157
2018-01-23,167.9378,167.9866,165.2039,165.4285,5036456,5036456,-1.4255,-0.854,165.945,"Jan 23, 18",0.9815973187162805
2018-01-24,167.352,168.3772,163.71,164.3642,8240960,8240960,-1.0643,-0.643,165.621,"Jan 24, 18",0.9688485237606971
2018-01-25,169.0118,169.0118,158.6231,165.3699,16937125,16937125,1.0057,0.612,163.9272,"Jan 25, 18",0.980895374354355
2018-01-26,164.8231,165.0086,160.6637,163.1145,9045259,9045259,-2.2554,-1.364,162.3938,"Jan 26, 18",0.9538789014211378
2018-01-29,161.6694,161.9623,155.6549,158.7403,9496821,9496821,-4.3742,-2.682,159.1129,"Jan 29, 18",0.901482228589499
2018-01-30,156.5434,160.82,156.0357,159.8924,8694776,8694776,1.1521,0.726,158.4889,"Jan 30, 18",0.9152827422306978
2018-01-31,160.8102,161.8744,158.0695,158.9355,7013992,7013992,-0.956853,-0.598,159.4564,"Jan 31, 18",0.9038204459862198
2018-02-01,157.4319,159.8729,156.3969,158.4083,4323603,4323603,-0.527247,-0.332,158.4752,"Feb 1, 18",0.8975053424434372
2018-02-02,156.973,157.0023,152.8331,153.7705,7602821,7602821,-4.6378,-2.928,154.5718,"Feb 2, 18",0.8419511178404071
2018-02-05,151.2709,155.1765,139.4762,147.5119,11390549,11390549,-6.2586,-4.07,149.9788,"Feb 5, 18",0.7669820225580481
2018-02-06,144.573,152.8623,143.3427,152.716,13908666,13908666,5.2041,3.528,149.2835,"Feb 6, 18",0.829319712897569
2018-02-07,151.6908,154.3563,150.6363,150.6949,7156489,7156489,-2.0211,-1.323,152.2576,"Feb 7, 18",0.8051098195547803
2018-02-08,150.2164,150.5484,142.4737,142.5421,9101934,9101934,-8.1528,-5.41,146.255,"Feb 8, 18",0.7074509118089563
2018-02-09,145.1978,147.3264,139.5055,145.686,9528067,9528067,3.144,2.206,143.5835,"Feb 9, 18",0.7451103466119806
2018-02-12,148.2832,149.8259,146.7015,148.6933,5756787,5756787,3.0073,2.064,148.3357,"Feb 12, 18",0.7811335083802095
2018-02-13,147.6779,151.5346,147.4338,150.3336,5512149,5512149,1.6403,1.103,150.0132,"Feb 13, 18",0.8007819612277557
2018-02-14,148.7909,154.8445,148.7421,154.327,5560057,5560057,3.9934,2.656,152.5768,"Feb 14, 18",0.8486171935641524
2018-02-15,156.0259,156.5562,153.7607,156.2017,4914500,4914500,1.8747,1.215,155.6066,"Feb 15, 18",0.8710734238594002
2018-02-16,156.3481,157.1976,152.4012,152.5988,5991556,5991556,-3.6029,-2.307,154.8162,"Feb 16, 18",0.8279158241737182
2018-02-20,151.5053,154.5125,150.6265,151.8861,5094572,5094572,-0.712758,-0.467,152.7876,"Feb 20, 18",0.819378695389687
2018-02-21,152.0228,154.659,151.3783,151.5639,4179354,4179354,-0.322207,-0.212,152.973,"Feb 21, 18",0.8155191992563701
2018-02-22,152.716,156.0064,152.5109,155.1081,4723266,4723266,3.5443,2.338,154.7726,"Feb 22, 18",0.8579736567228543
2018-02-23,155.6354,158.6426,155.4596,158.5743,4450847,4450847,3.4662,2.235,157.0335,"Feb 23, 18",0.8994937855164681
2018-02-26,159.1992,160.1755,157.7346,159.824,6254350,6254350,1.2498,0.788,159.3185,"Feb 26, 18",0.9144634078560273
2018-02-27,159.4042,160.7126,157.4319,157.4514,4127704,4127704,-2.3726,-1.485,159.2501,"Feb 27, 18",0.8860430461989595
2018-02-28,157.6858,158.5059,150.5289,150.978,7298582,7298582,-6.4734,-4.111,153.7469,"Feb 28, 18",0.8085009534943893
2018-03-01,150.0407,152.5012,145.0026,146.6819,9434816,9434816,-4.2961,-2.846,148.1478,"Mar 1, 18",0.7570398071928935
2018-03-02,145.6079,146.3402,142.4151,142.9229,9509411,9509411,-3.7591,-2.563,143.5895,"Mar 2, 18",0.7120123523041982
2018-03-05,141.7219,148.2734,140.6088,147.5509,8453004,8453004,4.6281,3.238,145.8153,"Mar 5, 18",0.7674491868944834
2018-03-06,149.035,151.3198,148.0879,150.1188,5795581,5795581,2.5679,1.74,149.6894,"Mar 6, 18",0.7982089638055446
2018-03-07,146.4574,148.6738,145.2955,147.9317,5491026,5491026,-2.1871,-1.457,147.1768,"Mar 7, 18",0.7720106273897254
2018-03-08,148.1465,150.3336,146.7405,149.9626,4105005,4105005,2.0309,1.373,148.6475,"Mar 8, 18",0.7963379107452591
2018-03-09,151.4564,154.6785,150.6851,154.5125,4576744,4576744,4.5499,3.034,153.4016,"Mar 9, 18",0.8508392188054008
2018-03-12,154.5028,155.5768,150.2164,150.8511,4880417,4880417,-3.6614,-2.37,151.7789,"Mar 12, 18",0.8069808726150662
2018-03-13,152.6086,154.1415,149.5818,150.0602,4819119,4819119,-0.79087,-0.524,151.7027,"Mar 13, 18",0.7975070194436193
2018-03-14,151.144,151.587,147.7364,148.9374,4873575,4873575,-1.1228,-0.748,149.3216,"Mar 14, 18",0.7840574779833833
2018-03-15,149.5623,151.9153,148.0684,150.9194,5268844,5268844,1.9821,1.331,150.5542,"Mar 15, 18",0.8077990091324638
2018-03-16,150.6753,153.7314,149.6892,152.7648,10897566,10897566,1.8454,1.223,152.4684,"Mar 16, 18",0.8299042672467491
2018-03-19,150.5972,151.1733,147.258,148.5566,5479215,5479215,-4.2082,-2.755,148.5939,"Mar 19, 18",0.7794960374881413
2018-03-20,149.3865,151.5346,148.9374,150.4215,3557563,3557563,1.8649,1.255,150.4812,"Mar 20, 18",0.801834877770644
2018-03-21,150.5191,153.5654,149.5916,152.1204,3887444,3887444,1.6989,1.129,151.9503,"Mar 21, 18",0.8221852749801155
2018-03-22,149.2596,149.8747,142.7959,143.4306,8225576,8225576,-8.6898,-5.712,146.4817,"Mar 22, 18",0.7180938736787634
2018-03-23,144.2117,145.4322,140.394,140.8822,6533080,6533080,-2.5484,-1.777,142.7767,"Mar 23, 18",0.6875676789359196
2018-03-26,144.3289,146.0278,141.8293,145.6665,5454879,5454879,4.7843,3.396,144.415,"Mar 26, 18",0.7448767644437632
2018-03-27,146.3597,147.5509,142.3468,143.5185,4915287,4915287,-2.148,-1.475,145.0726,"Mar 27, 18",0.7191467902216514
2018-03-28,143.5185,144.7389,140.2378,141.7317,4933922,4933922,-1.7868,-1.245,141.9698,"Mar 28, 18",0.6977434764692917
2018-03-29,142.7569,145.2564,142.132,143.8992,4209422,4209422,2.1676,1.529,143.8075,"Mar 29, 18",0.7237070328596208
2018-04-02,142.9814,143.87,138.412,140.4917,5397549,5397549,-3.4076,-2.368,140.1716,"Apr 2, 18",0.6828900462852051
2018-04-03,141.3802,142.2091,139.0173,141.634,4845692,4845692,1.1424,0.813,140.8683,"Apr 3, 18",0.6965731699136584
2018-04-04,136.5764,142.0246,134.7896,141.7512,6188246,6188246,0.117166,0.083,139.0848,"Apr 4, 18",0.6979770586375094
2018-04-05,143.0498,145.3628,143.0107,144.6315,4584764,4584764,2.8803,2.032,144.2928,"Apr 5, 18",0.7324789416691422
2018-04-06,142.3273,143.5282,137.4942,139.6129,5707394,5707394,-5.0186,-3.47,139.9611,"Apr 6, 18",0.67236327657087
2018-04-09,141.3802,143.3232,139.4274,139.7008,4050818,4050818,0.087874,0.063,141.6627,"Apr 9, 18",0.673416193113758
2018-04-10,143.2841,145.4908,142.1759,144.5925,4031278,4031278,4.8917,3.502,144.3058,"Apr 10, 18",0.7320117773327073
2018-04-11,143.2158,144.8463,142.8643,143.3232,3218872,3218872,-1.2693,-0.878,143.8264,"Apr 11, 18",0.716807374967658
2018-04-12,144.1531,147.5851,144.1531,146.5941,3957996,3957996,3.2709,2.282,146.482,"Apr 12, 18",0.7559880885072782
2018-04-13,148.166,149.2986,145.4712,146.6819,3603249,3603249,0.087874,0.06,147.2127,"Apr 13, 18",0.7570398071928935
2018-04-16,148.1563,149.7966,146.7308,148.5468,3055572,3055572,1.8649,1.271,148.6095,"Apr 16, 18",0.779378647475396
2018-04-17,149.7185,151.8665,149.3963,149.6892,3817178,3817178,1.1424,0.769,150.4221,"Apr 17, 18",0.7930629689611224
2018-04-18,151.5248,153.4092,150.9243,152.2668,3087056,3087056,2.5777,1.722,152.2845,"Apr 18, 18",0.823938938027656
2018-04-19,151.7201,152.633,150.3238,152.0228,4013234,4013234,-0.244096,-0.16,151.591,"Apr 19, 18",0.8210161662817551
2018-04-20,152.3466,153.22,149.5205,150.384,4057801,4057801,-1.6387,-1.078,151.131,"Apr 20, 18",0.8013856812933025
2018-04-23,151.7579,152.8275,149.334,151.1102,5350328,5350328,0.726161,0.483,151.1278,"Apr 23, 18",0.8100845208091765
2018-04-24,156.7625,158.0872,140.679,141.7388,24122297,24122297,-9.3714,-6.202,147.5214,"Apr 24, 18",0.6978285243356683
2018-04-25,141.1402,144.8397,139.5014,142.4748,9962250,9962250,0.735974,0.519,142.3731,"Apr 25, 18",0.7066447538642875
2018-04-26,142.6023,144.6434,141.3168,143.5738,6558944,6558944,1.0991,0.771,143.1542,"Apr 26, 18",0.719809205293571
2018-04-27,142.9458,143.8584,141.464,142.0136,3860561,3860561,-1.5603,-1.087,142.3011,"Apr 27, 18",0.7011202361216257
2018-04-30,142.4944,143.4659,140.9145,141.6603,4764799,4764799,-0.353268,-0.249,142.3861,"Apr 30, 18",0.6968882063764339
2018-05-01,140.4042,141.729,137.6762,141.7192,5004386,5004386,0.058879,0.042,139.7134,"May 1, 18",0.697593744310178
2018-05-02,141.2972,143.9075,140.7968,141.1696,4637644,4637644,-0.549527,-0.388,142.3336,"May 2, 18",0.6910103207382634
2018-05-03,139.0402,142.4355,135.5664,141.0911,7703228,7703228,-0.078504,-0.056,138.7401,"May 3, 18",0.6900700027790291
2018-05-04,139.5799,144.4374,138.4122,143.6327,4678414,4678414,2.5416,1.801,141.9819,"May 4, 18",0.720514743227315
2018-05-07,145.4089,148.6275,145.2322,147.0182,6844614,6844614,3.3855,2.357,147.3078,"May 7, 18",0.7610682012016905
2018-05-08,147.8327,148.2448,145.7916,147.1261,3853585,3853585,0.107944,0.073,147.1123,"May 8, 18",0.7623606891991607
2018-05-09,147.9308,150.4822,147.6855,149.756,4668230,4668230,2.6299,1.788,149.4337,"May 9, 18",0.7938631376194264
2018-05-10,150.335,152.5331,149.9523,151.0906,3910954,3910954,1.3346,0.891,151.4018,"May 10, 18",0.8098497407836861
2018-05-11,151.3653,153.8088,150.8943,151.9639,3507901,3507901,0.873356,0.578,152.2463,"May 11, 18",0.820310628348011
2018-05-14,152.6999,153.4751,151.5027,152.3761,3563923,3563923,0.412146,0.271,152.5266,"May 14, 18",0.8252481960269471
2018-05-15,150.9434,151.5125,148.8728,149.7364,4127177,4127177,-2.6397,-1.732,149.6513,"May 15, 18",0.793628357593936
2018-05-16,149.6971,150.9924,149.5009,150.9238,2693400,2693400,1.1874,0.793,150.45,"May 16, 18",0.807851714852472
2018-05-17,150.8256,152.3466,149.9032,150.8158,2885836,2885836,-0.107942,-0.072,151.0989,"May 17, 18",0.8065580289977289
2018-05-18,151.2672,153.9069,151.1298,152.798,3889339,3889339,1.9822,1.314,152.689,"May 18, 18",0.8303019558613552
2018-05-21,156.2816,158.5779,155.7321,155.948,5849693,5849693,3.15,2.062,156.7939,"May 21, 18",0.8680344599580272
2018-05-22,156.0559,156.3747,153.22,153.2789,3512425,3512425,-2.6691,-1.712,154.7003,"May 22, 18",0.8360624514867804
2018-05-23,151.7579,155.0452,150.8463,154.7901,4009966,4009966,1.5112,0.986,153.5136,"May 23, 18",0.8541644705949997
2018-05-24,154.27,155.4336,153.112,154.7508,2890978,2890978,-0.039252,-0.025,154.3827,"May 24, 18",0.853693712686746
2018-05-25,153.9854,154.6232,152.327,152.9354,2359721,2359721,-1.8154,-1.173,153.3184,"May 25, 18",0.8319478117543337
2018-05-29,151.3751,152.8072,149.7854,150.7471,3795760,3795760,-2.1883,-1.431,150.9627,"May 29, 18",0.8057351010512395
2018-05-30,151.7088,153.063,150.963,152.5527,2688183,2688183,1.8056,1.198,152.3582,"May 30, 18",0.8273636119709064
2018-05-31,152.3957,152.4054,148.6668,149.0691,4546036,4546036,-3.4836,-2.284,149.6755,"May 31, 18",0.785635056011806
2018-06-01,150.4331,151.3065,149.4126,150.649,2755539,2755539,1.5799,1.06,150.6203,"Jun 1, 18",0.8045600030665147
2018-06-04,151.8952,152.0326,149.2359,149.6481,2470867,2470867,-1.0009,-0.664,150.0525,"Jun 4, 18",0.7925706496219562
2018-06-05,149.5499,150.2368,149.177,150.1485,2916553,2916553,0.500462,0.334,149.8614,"Jun 5, 18",0.7985647274155991
2018-06-06,150.7766,153.6125,150.1485,153.5831,3689293,3689293,3.4345,2.287,152.1688,"Jun 6, 18",0.8397063333109734
2018-06-07,154.1719,154.9765,152.6214,153.3672,3149146,3149146,-0.215886,-0.141,153.6715,"Jun 7, 18",0.8371201594587602
2018-06-08,153.2691,153.7205,152.1357,152.4153,3254129,3254129,-0.951859,-0.621,152.6444,"Jun 8, 18",0.8257177560779279
